"Data Source","World Development Indicators",

"Last Updated Date","2016-11-17",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016",
"IDA blend","IDB","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1820.8414604565","1876.64377069962","1921.26513703551","1970.0611116716","2022.59545192473","2092.45121165353","2195.71112299628","2257.70026856679","2309.74653125948","2361.08445696822","2479.11862092087","2565.33985812978","2649.84717942519","2813.86975741495","3232.1086675227","3461.86715457257","3739.43226834303","3991.6845842892","4169.96632492576","4316.97772849607","4516.44352084564","4742.5648115166","4964.53653706295","5199.07636495793","5475.86205600154","5672.46867875438","",
"Indonesia","IDN","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2893.83349995522","3201.04287811436","3451.5691868914","3728.25185232302","4029.94208985711","4391.08878463901","4741.50921735424","4976.45618972535","4308.54108450601","4347.99931830505","4601.84935879423","4812.06127799876","5037.16751580258","5311.40076445955","5655.99391365921","6088.87923079182","6534.27416003681","7040.66978950805","7511.41736882747","7815.7071303618","8294.0543496696","8870.28418891497","9453.69822832478","10011.3464228635","10553.1873508433","11035.0924440865","",
"IDA only","IDX","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","952.366058314798","979.074386477449","978.533408765568","993.819207725054","1003.49727448583","1043.86804974001","1088.40989301039","1125.66437084336","1153.31857132986","1187.2753690076","1229.49285135007","1286.67492235477","1317.49479427134","1373.9191170831","1452.9737794253","1558.35449925994","1668.686782627","1790.60340368844","1887.58530607332","1943.59225131818","2034.42030826762","2113.56835667303","2202.27057642596","2314.77211432145","2428.53866572373","2520.90897823326","",
"Isle of Man","IMN","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1146.027972402","1172.56361185464","1239.99554820572","1303.89672537839","1393.00244341729","1500.68134147504","1612.53489757407","1674.86974445626","1764.87822463253","1915.39064933586","1998.48865825745","2105.84101256593","2182.24455747113","2361.33484897034","2576.53762050554","2860.88570100622","3172.70732924802","3484.75646282914","3637.75609428563","3920.16054160619","4315.44004631179","4634.94516234712","4921.84230808602","5267.82661061216","5672.18944357195","6088.64982999116","",
"Not classified","INX","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13384.2687487988","14015.8196631381","14713.8592708267","15392.4200505293","16559.3960416086","18438.6850046072","19974.5306944872","22091.6254806729","24503.5524382845","26530.6795253144","29612.1702149963","31773.722810243","34440.584215693","36023.4683122174","38144.6756035068","40446.9236672622","43963.9559431897","46735.7510704347","43902.1223347123","41866.4993329051","43249.5594490708","45673.5345036199","46063.3445925379","47599.6816966271","49376.8434317514","54654.3974613799","",
"Iran, Islamic Rep.","IRN","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6575.58357862231","7508.87497897456","7818.40953363995","7795.25981601229","7735.27183954444","7976.63448526516","8498.84949905409","8603.9331812809","8712.14030284557","8860.44852772172","9435.98183911033","9739.50396920766","10548.3779476119","11547.4037189744","12236.6254448479","13011.7378600877","14016.4003421618","15526.5558436374","15798.9645862426","16100.8915095883","17163.0792678197","17949.2444238935","16853.7828153936","16584.3125143034","17365.7789395309","","",
"Iraq","IRQ","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7442.84886492214","2691.91556647651","3548.71375723634","4595.89578220396","4729.19933433811","4781.22450588793","5239.79790822417","6261.99284063279","8274.35490238488","9581.24207125345","9647.86702485962","9810.55268704253","9019.14426276711","5989.18246201098","9237.93331503263","9697.90373641364","10733.4450476973","10893.209802467","11715.8470551452","11875.0141777195","12417.7696665771","13203.0477987986","14813.5649123457","15503.6290411366","14914.6546596009","14894.8111476963","",
"Iceland","ISL","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21806.8223890515","22223.200277939","21688.6442378739","22268.7346117823","23360.0192616922","23745.8718281088","24716.7140248435","26644.463140108","28362.780623482","29218.7756831228","29600.3333915091","31263.1324762595","31976.2274660987","31726.8640413011","34949.102373529","35881.0150630817","36728.6331028559","38704.2351346751","41366.6709889659","39912.2712141369","38615.3391912455","39557.9356463221","40278.3870438051","42714.604259498","43993.2928638575","46546.9771340154","",
"Israel","ISR","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13381.0790716503","13809.6710990282","14603.8368430206","15118.2936671849","16110.8394284733","19658.0832776847","20700.7208727113","21373.8125806518","22015.1678196739","22604.3822742356","24923.8860284016","24958.1785177814","25218.3962531381","23794.5030912082","25248.8627092652","24885.2184925703","25766.9760969882","27581.4069596089","27516.2299196564","27558.1879505678","28900.9197381996","30574.2523577465","31993.6238427527","33382.1112688306","33703.4250415256","35431.6089729029","",
"Italy","ITA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18272.8597989807","19158.287156649","19745.0875047435","20030.2185605756","20892.2674483358","21943.3498683712","22645.1428582732","23434.2773020353","24660.1229466597","25158.4189956508","26640.2170070876","28246.7983200123","27898.4706085078","28462.0371268789","28770.9672691018","29652.7563709815","31953.4603527794","33711.9527914576","35170.8964586322","34142.338499387","34714.5268552022","35870.7137716038","35899.7799658795","35707.8311114826","35419.3953084239","35896.4614379586","",
"Jamaica","JAM","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4774.23699053261","5137.3430416386","5319.61400630928","5915.16106504779","6077.36560914496","6298.71009188061","6330.0256815722","6304.288724826","6168.64711057032","6285.61923720243","6447.32049093759","6641.47012994087","6852.60769453965","7219.43599358912","7489.17944439326","7771.34867601803","8212.99742777828","8521.98960840249","8595.87622755898","8248.70201069681","8196.27942996631","8481.24597356818","8560.08713224613","8725.17336331091","8910.17532444892","9062.51606770836","",
"Jordan","JOR","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4305.5121190663","4299.27056587899","4932.22995946785","4998.74624331703","5104.68470955697","5321.44153750863","5372.46909231657","5523.5107491323","5656.06711263712","5849.66324275624","6136.91822021709","6494.9096850451","6851.29372734974","7129.32142643091","7754.09494625061","8395.07285306971","9019.72015149518","9618.18146896248","10077.6152268712","10271.3186099481","10229.9175071294","10324.4466860552","10432.1751002933","10569.1754417586","10774.8682262501","10880.3200790049","",
"Japan","JPN","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19229.6658066199","20466.647038504","21052.3192100673","21536.8556246016","22109.6812192212","22921.5410255259","23888.6125876517","24626.4168932302","24328.8203302384","24606.920710743","25938.1978920515","26559.5315639375","27241.1030286307","27941.1763434632","29377.3436609935","30441.3480837946","31790.6552616674","33313.8653324181","33495.1780721489","31857.372226654","33760.9768142973","34335.304019806","35735.6167173084","36618.3063247058","36577.2106148287","37321.601987158","",
"Kazakhstan","KAZ","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8790.82141085507","8033.87685081141","7786.91004348167","7286.91285760341","6599.35328086717","6293.88545897232","6539.12016356998","6871.82423852863","6933.0638344755","7298.40737240906","8220.67364533286","9559.34033568297","10656.8450939096","11840.2998974825","13241.4607359898","14860.5894458121","16777.6876065204","18543.8192606189","19295.0055254083","19162.9357074856","20521.0984885494","22134.0921108481","23248.9925905127","24640.5580488643","25689.2206615432","25876.5086784176","",
"Kenya","KEN","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1535.66845776482","1557.27799285497","1529.81504021418","1523.36096580889","1549.73175870047","1605.60397530965","1657.7166866383","1651.44024820728","1682.15769074114","1704.79746055414","1710.87677417938","1770.5589852827","1761.75077632747","1802.21452722485","1896.19501778377","2019.35978640397","2158.89393549631","2306.86625038232","2296.31242298654","2327.84336901885","2487.22455217034","2622.73016894886","2718.98645948051","2843.77336118797","2965.15548672265","3082.51799136249","",
"Kyrgyz Republic","KGZ","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2245.79271552355","2103.67242353153","1831.53856047479","1584.77917384812","1293.8843508455","1236.81991154537","1328.80704701722","1464.04839395627","1488.33130487275","1543.24547854931","1644.31197319527","1754.55433969283","1764.90516180892","1906.55626034556","2071.41749075534","2110.37793567517","2218.72793379545","2448.89919937998","2681.1221868103","2746.10265504845","2733.72933718566","2920.6032099095","2922.70287320038","3229.82881457441","3347.16262031311","3426.64561118492","",
"Cambodia","KHM","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","707.080349844006","761.349308496007","801.064292056175","834.271934737126","871.214874044792","900.730785148824","998.824605091993","1086.55257658071","1176.44276839889","1250.96544612954","1360.91201144596","1518.08621567741","1746.87882505754","1964.21176364353","2189.50416839852","2346.80396499578","2331.42530851806","2462.45278970169","2648.65001849867","2846.65744469837","3058.66848652242","3274.56073239507","3483.3267131986","",
"Kiribati","KIR","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","921.464070790357","895.115428403249","931.079945974561","974.00420706314","1030.47839882184","1027.65088844354","1093.80874762389","1155.71203531359","1274.83024992935","1274.19865449201","1402.78661604462","1420.40996643482","1425.88325526506","1486.56500420955","1547.12953140048","1563.32857500889","1507.24521252342","1628.20074090367","1669.00408465425","1635.1308710935","1613.41844984056","1659.29395249824","1705.43918398277","1753.12916476567","1815.64171235369","1858.64536906877","",
"St. Kitts and Nevis","KNA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9268.96873027303","9331.50765461874","9867.99586519096","10687.5192941913","11351.895138554","12105.3141541235","12900.548518644","13868.3443494037","13766.5712727657","14274.9624073248","15128.5337589828","16007.3944538097","16298.3959357705","15946.2406395279","16876.2792015917","18755.1694831689","20190.0860743248","21041.222940713","22065.1520701252","20734.8268306064","20064.4258866151","20571.9701241134","20442.6292004251","21721.4690177214","23326.1433911132","24369.3801105601","",
"Korea, Rep.","KOR","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8436.24601419891","9533.02659972251","10216.3171401125","11033.4367416206","12088.2244347445","13371.9896745732","14556.4666442347","15481.5991823374","14696.3053245559","16428.8466583594","18083.0812551455","19189.5693747323","20784.9455980244","21389.2460652754","22967.8128619367","24219.788858625","25863.2194857162","27872.0883687698","28718.0448442489","28392.7563625682","30465.2450528476","31327.1268995123","32222.59394254","32664.0309652705","33417.3160467909","34549.1602331629","",
"Kosovo","KSV","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3674.10569336466","4768.2334354436","4804.2311653947","5189.53508505724","5467.80696628394","5980.17857685677","6389.93756726984","6981.65518854295","7248.42768660439","7487.15559914187","7766.78154125254","8222.59413527911","8541.31366732938","8915.40257414619","9199.32360200982","9711.96184715678","",
"Kuwait","KWT","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","58117.7658306024","59505.0375055129","60242.1000544289","60267.0320551395","57276.4448324844","58904.024520775","58839.0713556921","59961.9511733698","69909.1963783758","76978.4070873125","83703.2366675555","87875.5633273865","90003.7635130624","88250.0028884731","77582.1493005466","72204.3813019722","76308.5907116231","78492.3968461194","76779.28856115","73513.2903883879","71311.9935475814","",
"Latin America & Caribbean (excluding high income)","LAC","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5854.08382838438","6148.465560781","6338.08966619725","6922.65530465036","7271.17208452671","7304.67029990417","7543.86661416418","7937.60521483235","8055.34862611974","8101.6280476249","8468.97898147152","8580.46821427529","8607.46743587037","8821.28762128834","9411.16732663668","10101.241534915","10904.0782839172","11686.71669022","12326.4313101702","12196.9681701908","12961.1732126626","13831.9036440745","14331.3839269817","14799.3165372779","15364.8937746087","15212.922975684","",
"Lao PDR","LAO","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1047.77352314969","1097.21136244358","1151.5774913987","1214.98902875331","1307.84581639101","1395.1437207762","1485.84182731429","1582.51263544662","1632.11089543601","1747.32976446559","1860.04889659999","1981.50934573848","2100.94003498639","2241.60775997737","2415.09505075363","2629.95867354695","2897.09144713563","3145.83004375776","3397.99602726488","3616.21591658171","3904.35715083399","4233.38124754279","4580.94739748603","4967.93294473229","5340.30569920019","5675.49269610527","",
"Lebanon","LBN","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4998.96890180022","7010.30506155","7308.49795102964","7787.98793522873","8377.19664209371","8934.29944634042","9447.68090850528","9323.71911290869","9696.79982372496","9668.01088583398","9777.09423578938","10010.0722745818","10020.6127002814","10042.1289606706","10625.4570542917","10914.5422055822","11232.4642881492","12528.167542977","13854.8374881617","15131.6498768193","15948.4549196281","15683.5833239439","15221.446857073","14537.8991412559","14172.6653257963","13937.9458655461","",
"Liberia","LBR","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","461.035064434171","531.685124614222","663.06505468735","673.111302253231","692.555068651147","484.97234432626","501.664452964669","530.961091673003","571.199231512506","617.233709311199","646.698500826295","659.443924172627","683.792125841842","732.633006942041","784.512357317685","845.797393635622","845.464205478077","836.151001447551","",
"Libya","LBY","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16730.8571021352","17435.8315459502","17224.9888918618","17039.0933152765","19322.8651185899","20397.9647078203","23154.4321879534","24962.8054024909","26753.947407828","27525.070348041","27135.3565354688","28583.4659963526","11023.4371395436","22975.8756237746","20241.9719790722","15654.0988696528","14154.258255736","",
"St. Lucia","LCA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5178.634515946","5416.72522750523","5855.06972391774","6077.61462631236","6222.79425135653","6482.10390708787","6868.22302633873","6919.58092840737","7338.35846793512","7527.68628326623","7943.22508216445","7777.63746661171","7823.29883122781","8280.92623489406","9112.15974707711","9221.60883784355","10148.4895920416","10329.899498083","10664.8310351875","10546.4473250877","10361.8105258508","10538.2252759214","10524.3510374579","10627.5968281974","10772.2598378526","10990.7206668878","",
"Latin America & Caribbean","LCN","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5926.57469937408","6228.78741247707","6440.76795990615","7022.57976699479","7381.65184397104","7446.42084397609","7705.73715568217","8113.81595509004","8252.13068305302","8301.77495580253","8690.90208770808","8831.05780889515","8869.40391927507","9103.70082150703","9710.20604706311","10417.3977450498","11280.5113600045","12072.731279892","12682.5623480916","12546.6990382699","13340.1937907895","14233.0139645865","14747.7805089721","15208.1601254191","15785.9814378252","15652.6865047093","",
"Least developed countries: UN classification","LDC","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","871.662314441054","899.570523905474","902.808547163274","904.061929229113","919.518223894597","961.743216988498","1008.59755549819","1051.32258110463","1079.69919496577","1115.20559778198","1160.43339948275","1221.14859544995","1249.23419971799","1308.25099196886","1394.70352626097","1514.50363536167","1639.89787340031","1786.14999068621","1903.49741348078","1961.03894381139","2045.56317969823","2115.63034449471","2197.23131066551","2303.2825898991","2414.90365545942","2495.2386261666","",
"Low income","LIC","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","720.591032997435","739.41497732931","713.356666312964","715.796880530312","724.273280405369","747.345095313159","785.378080007332","804.646135866319","814.859728567479","833.529440108257","849.441703147787","885.838061110745","894.678988861018","917.726702411654","968.376372805257","1034.20272773157","1094.62303956296","1167.56185376942","1222.93809286662","1268.49398529685","1333.76241176121","1404.0083954988","1452.5077603601","1522.31665607246","1596.96653260757","1644.7721724292","",
"Liechtenstein","LIE","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sri Lanka","LKA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2369.18570799747","2526.91844409006","2664.67319717635","2882.75284634779","3077.0322508193","3284.27468658993","3445.38533352331","3705.82500174917","3900.33534534365","4106.47776567748","4422.56485549837","4419.80339243035","4630.59243041999","4965.72753769942","5339.79895787232","5811.50585204385","6400.81675786224","6964.98631850288","7467.59188155529","7732.05591759523","8390.40743204124","9213.77547310638","10164.3563482885","10600.3758116382","11195.6942756295","11738.8763489969","",
"Lower middle income","LMC","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1793.09106882222","1844.27892920433","1902.09273878512","1957.73427407843","2024.37870647689","2129.34190904038","2252.25055877356","2336.26486748767","2339.02425816749","2446.38566112729","2566.42404228556","2690.03483938754","2787.91669868601","2972.24091796096","3245.00298527581","3519.92913710925","3836.79700930343","4159.42670143518","4370.59173523906","4560.8731952768","4884.36946570066","5174.34617889733","5457.32361400492","5770.79103353814","6106.34366714717","6423.28187023041","",
"Low & middle income","LMY","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2447.24731897032","2517.04152016146","2577.56809301706","2707.8569176828","2806.59352896607","2928.79101669074","3089.83296797021","3241.39777308019","3325.92738987531","3457.58696394224","3684.46244862634","3855.86406523087","4027.62821658163","4294.70932275971","4703.28130929816","5162.97926577788","5743.25437009924","6328.66407949435","6815.55918465868","7022.6547326503","7558.67671784893","8140.28227844106","8605.42402056783","9014.28924857056","9509.63525980958","9868.43538624309","",
"Lesotho","LSO","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","840.582862989862","885.642207231858","952.558853170356","988.007683374324","1043.46519361656","1068.72360219651","1128.63982492464","1179.93849433208","1200.26343173371","1211.55955278362","1291.17746764043","1365.22662040113","1383.21760395134","1466.64478288875","1530.81632185234","1611.17531077543","1719.26205288371","1834.09131564382","1960.70827589633","2023.24722219891","2187.39603000957","2297.3895481964","2427.43283566964","2545.22417723368","2647.95412182767","","",
"Late-demographic dividend","LTE","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2855.99704457301","2949.3499848462","3010.38519538489","3183.6214839128","3363.79073397005","3591.95006242646","3810.08684919403","4037.03409218436","4143.94031246226","4353.35854704231","4733.38655360525","5057.49407058297","5421.26423984603","5901.30721634708","6507.42750630077","7219.38489747905","8218.33950680769","9240.33733620324","10168.5347981787","10563.0662551286","11490.6436600568","12618.2330991892","13506.2276229098","14241.5384348695","15114.008385172","15745.0844271728","",
"Lithuania","LTU","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6180.45755171507","6633.13065438551","7302.5768381433","7990.73804126623","8016.93764316743","8695.48348674883","9664.31578629381","10732.6123700339","12315.6347855449","13251.4626436146","14681.8899951797","16728.9461476706","19277.1717326433","20796.7632597862","18277.9153390851","20085.0447824268","22541.7255710377","24475.0507509952","26511.2190121429","27685.9217668332","27729.7510217423","",
"Luxembourg","LUX","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32083.1862583608","35537.4270497662","36520.5438690715","38440.5816207584","40207.3939057679","41053.091853812","42401.89991816","43029.3620089689","45567.2580377156","51751.8060579032","56593.3620724356","56234.104858179","59409.4481056509","60926.987220869","65447.5476670766","67081.0783759969","77300.9656548164","82846.1618508092","85015.6050935741","80306.0811316769","84589.8398682131","91073.3220829315","90788.2865762064","95928.5990389599","98459.5200426276","101926.423613902","",
"Latvia","LVA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5960.28381631038","6161.34676024326","6831.54993001777","7502.02033102868","7659.72564059367","8163.96497648981","9029.86773847116","10227.9866638855","11342.4711337658","12511.3555551455","14119.1168769506","16604.7970143403","19021.7830456883","19874.6255368289","17032.9426720105","17409.9059719927","19451.0322812128","21122.2982149326","22559.0844468823","23547.9793999503","24286.148964047","",
"Macao SAR, China","MAC","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22228.8602822625","23190.1303378162","26281.8990613104","27773.9917967901","29075.6473232152","30147.858784689","30064.4711982515","29984.1382287901","28447.2711305062","27749.6013959953","29550.1490198799","34407.773258879","37539.9282351198","42126.8423481174","53929.9530040922","58922.0974919511","67157.3079188151","76777.7640173014","78666.5659050474","78134.5828791808","96619.8443992282","117340.970750623","127938.918712409","141968.100275398","140630.079450897","111270.075193627","",
"St. Martin (French part)","MAF","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2521.36937564905","2742.40365115267","2697.31525862637","2694.04878680892","2993.016457392","2845.80781669331","3209.1792767447","3169.32462309372","3391.4529260571","3438.37829259331","3542.76611443953","3846.51637107369","3985.80265520439","4264.2719425707","4545.53960486872","4796.49952140281","5262.5200004235","5533.29046706134","5909.27788645942","6133.76374336397","6365.18966151887","6746.8994563416","6979.89907912757","7323.95068831112","7518.05866732092","7821.39649811504","",
"Monaco","MCO","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Moldova","MDA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4162.20045607713","3604.81881877117","2612.6669494207","2646.30147229874","1872.56885683361","1893.01706858121","1831.00359800822","1899.14972638406","1795.70125954316","1763.96068810798","1845.73573873807","2007.43806813352","2202.33287148686","2401.25333808744","2656.67399051246","2954.64602147086","3200.43822628547","3394.27041185428","3736.68858951719","3544.02574404107","3845.63558808189","4179.21480881512","4226.95918930562","4700.79504684543","5010.41157056113","5038.50204910148","",
"Madagascar","MDG","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1073.38225482041","1008.34611907172","1012.45252785036","1026.47061080213","1015.7602815826","1022.33846507351","1030.42604947627","1052.9009795389","1071.70139165725","1103.53799266591","1146.17779366731","1205.26229889917","1036.72337233497","1126.5815342382","1182.87572309743","1240.33497145048","1304.44460453757","1382.71054489063","1468.21029916328","1380.56592191093","1362.29877181923","1371.64857524238","1399.5143248094","1414.49662767195","1441.97127128236","1459.2687947688","",
"Maldives","MDV","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5652.74527125682","5966.44629321332","6788.42593284794","7754.51463964994","7110.25291991676","8523.74741795705","9250.39574118009","10227.6685790386","9791.4650020522","10301.7057528176","11126.9455942042","11373.4629575726","11855.7504621463","12575.4539619689","12636.5235260583","",
"Middle East & North Africa","MEA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7242.60146519256","7382.37949417916","7788.65571738376","8000.72345642501","8176.53109039789","8410.30464849209","8826.35493167019","9145.86156758047","9509.62166334059","9770.95376588889","10323.9066295872","10583.9351394278","10825.5200430339","11262.5914591355","12302.1390093973","13100.79342636","14075.8730463163","15025.7434396081","15734.9165330761","15828.6576723479","16490.8661415318","17024.7057296946","17665.2493276368","17969.0749547937","18351.1787696808","18778.4496494563","",
"Mexico","MEX","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6019.26221145308","6353.2573033951","6600.6619167041","8442.98967545732","8853.9809826187","7978.61039543322","8348.03654543103","8926.81841676476","9265.63575120873","9710.50426205321","10318.5320069566","10301.6180311014","10348.6155830997","10588.3448500135","11198.5470123577","12070.8960874487","13144.1828664962","13717.4604579467","14272.194935998","13934.1586501896","14603.1678602294","15754.1971730871","16289.5652780893","16248.8011575865","17356.9226448088","17276.6436278581","",
"Marshall Islands","MHL","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1952.34011398443","1969.91137563529","2119.30321852871","2269.25793961591","2428.29992878046","2659.25495123529","2411.00272461517","2280.88981364612","2230.35755369094","2203.66997725877","2382.69076081188","2566.56324640001","2675.31178952405","2735.71208791699","2811.5908724695","2982.7876078226","3132.23928126673","3332.16855928714","3327.90383246314","3267.71694874659","3436.51619917623","3505.26969445433","3661.79942944435","3799.77393469615","3816.57970098114","","",
"Middle income","MIC","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2589.77837909979","2665.4384428193","2734.37943235641","2877.07626579388","2985.53208038986","3118.55731829869","3292.80762607166","3458.39200854017","3552.20088897176","3696.97714015918","3946.14855452016","4134.02069703289","4325.13744741406","4620.02676946736","5068.36824242734","5572.62784150568","6211.17579858665","6856.00981363726","7395.69441659335","7628.9862033313","8224.87095469952","8872.57921895985","9395.36135021021","9855.00383816417","10411.6657425876","10820.6287895303","",
